gaze3d_x,gaze3d_y,gaze3d_z
-23.55163174366912,2.644919750548263,-1.4510224680960269
-13.465465240719544,1.8547380301214098,-0.20709709766797058
-13.53969849663809,1.9107776476641989,0.28242504745480473
-13.54031089945527,1.9328949547526393,0.3406136028291264
-13.644874895841957,1.919152724152835,0.36121585520247146
-13.363653270431897,1.990167009791558,-0.12240657948655975
-13.456987930768305,1.9855990195697555,0.056102073038869715
-13.35590051193565,1.9919163893124856,0.10851260610456548
-13.35660948430667,2.004137403782031,0.11303316266241548
-13.453309908164544,2.034116388599419,0.17548136773470124
-13.446142228359932,2.100711652879178,0.264743283521772
-13.44475479604633,2.112201621236576,0.3031571138302885
-13.357500605418352,2.184330617980353,-0.06960176104889959
-23.20827192573005,2.8772632917090193,0.03342703216790177
-23.20620104281481,2.903279790307886,0.037936588762429224
-23.217395694547662,2.895431547414204,0.0009274724077469321
-23.215491659655694,2.9120240849340018,0.005080898650866139
-23.30994196667182,2.9190674772013425,0.03794512715185372
-24.548653059768764,2.9382004574104372,0.434006274632053
-23.304472124621068,2.919891169367266,0.05984272505034738
-24.650326003545903,2.9406863760302784,0.44913181468058505
-24.66105902170272,2.9535607744005827,0.4205936720931526
-24.664793132871054,2.9636804144418574,0.4110465303154251
-24.657092888724637,2.9506870480755087,0.42888371155805927
-23.23120320559174,2.8894795967371807,-0.03743870168596508
-23.2347077777145,2.885618264221367,-0.049967269380013946
-23.141550832629637,2.8735926664286704,-0.08778366444567554
-11.370160204993896,2.1921254839313877,-3.6060850868140544
-23.120744291502774,2.8556111883460567,-0.058400391353281456
-21.35175262446912,2.7730496868134558,-0.7636298758932322
-21.354862886577823,2.773291356166369,-0.7755847603491339
-21.351391315024138,2.7790691869821096,-0.7694348499347211
-21.356178204841832,2.810513670110974,-0.7880215677457771
-21.359358832113706,2.812407155277229,-0.7984253044471996
-24.637101880907483,2.936779798155109,0.4217973612125868
-23.230713436058437,2.896480215735883,-0.098364100060924
-23.229954719089868,2.8985411276083206,-0.09492992486976481
-24.631467243278585,2.9366194277978543,0.4421777914402024
-24.632873597463245,2.936356334288167,0.4430939858102589
-23.20958104897275,2.902510630116942,-0.02302031257641779
-23.208159105698414,2.8980712470408827,-0.010322658089389147
-23.23086079969965,2.9039033000466805,-0.0676428184985286
-23.213160300787596,2.9040652190873044,-0.006351257396098986
-24.74009809839974,3.0600704119965445,0.5238493555381467
